expected_crop	source_type	file	resultType	gate	bestCrop	bestClass	is_real_field_photo	trigger_G5	trigger_G5b	trigger_G7a	trigger_uncertain	trigger_uncertain_gap	trigger_uncertain_second_crop	trigger_uncertain_entropy	trigger_uncertain_class_ratio	bestClassProb	bestCropTotal	secondCropTotal	otherLeaf	entropy	top1	top1_p	top2	top2_p	top3	top3_p
potato	raw_photo-like	datasets\holdout_farmer_style\potato_healthy\pv_ff700844-68ad-4e99-8427-58a39c07f817___RS_HL 1860.jpg	healthy	G7g_confident	potato	potato_healthy	True	False	False	False	False	False	False	False	False	0.8040666963756902	0.8041743050583846	3.566569893723767e-07	0.19582533828173745	0.7150478275452039	potato_healthy	0.8040666963756902	other_leaf	0.19582533828173745	potato_late_blight	0.00010760372510748417
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_12.jpg	disease	G7g_confident	beans	beans_rust	True	False	False	False	False	False	False	False	False	0.7106387921252961	0.7793564891167625	0.15023164363680883	0.0704116368159296	1.462723422585388	beans_rust	0.7106387921252961	potato_early_blight	0.10235947196866656	other_leaf	0.0704116368159296
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_2.jpg	healthy	G5_preserve_focus_crop	potato	potato_healthy	True	True	False	False	False	False	False	False	False	0.5512937031135373	0.5512937031135373	0.026860908347481047	0.42183917572036767	1.4619269046778707	potato_healthy	0.49166965908879723	other_leaf	0.42183917572036767	potato_early_blight	0.05022251489252755
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt109.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9277489508104555	0.9349279788712449	2.1539978095547764e-08	0.0650719995777703	0.4081535006341106	potato_late_blight	0.9277489508104555	other_leaf	0.0650719995777703	potato_early_blight	0.007165127693786247
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt11.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.919654526130611	0.9224428033677279	1.7185871379225477e-07	0.07755702434909605	0.4208825737263238	potato_late_blight	0.919654526130611	other_leaf	0.07755702434909605	potato_early_blight	0.0027873684781912133
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt119.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9621646209504128	0.9624458966956752	1.0052077316576797e-11	0.037554103291604746	0.2346714257164602	potato_late_blight	0.9621646209504128	other_leaf	0.037554103291604746	potato_early_blight	0.00028126757955769424
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt120.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9597349105607595	0.9602536987073187	3.125248955744302e-10	0.03974630094767363	0.24750726887532754	potato_late_blight	0.9597349105607595	other_leaf	0.03974630094767363	potato_early_blight	0.0005187732779534072
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt125.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9281039262254148	0.9287009532749629	5.381107694050627e-10	0.07129904618391283	0.3779448019528182	potato_late_blight	0.9281039262254148	other_leaf	0.07129904618391283	potato_early_blight	0.0005969977895190392
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt127.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.939149989658483	0.939397854055979	4.6180093699142556e-10	0.0606021454335994	0.3331351297776304	potato_late_blight	0.939149989658483	other_leaf	0.0606021454335994	potato_early_blight	0.00024784105820402927
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt129.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.8068139231143929	0.8084569411359596	1.4442688348078798e-09	0.191543057416874	0.7217796679328602	potato_late_blight	0.8068139231143929	other_leaf	0.191543057416874	potato_early_blight	0.0016401545812811484
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt156.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9169056634162229	0.9171704538294884	1.2611831468038537e-09	0.08282954490622337	0.41556910703517314	potato_late_blight	0.9169056634162229	other_leaf	0.08282954490622337	potato_early_blight	0.000264623547355004
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt166.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.8880158179565931	0.888505162732097	4.0640847439270126e-09	0.11149483320101836	0.5104235574910185	potato_late_blight	0.8880158179565931	other_leaf	0.11149483320101836	potato_early_blight	0.00048822895022085144
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt170.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.926252451457666	0.9487614576623643	1.0988142601221744e-06	0.05123744042087835	0.4461427350447927	potato_late_blight	0.926252451457666	other_leaf	0.05123744042087835	potato_early_blight	0.022410886217695596
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt194.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9200886964011525	0.9277109370731076	5.986337211619406e-08	0.07228899890327503	0.43822991203912487	potato_late_blight	0.9200886964011525	other_leaf	0.07228899890327503	potato_early_blight	0.007616581777668768
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt20.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9648282130188334	0.9688295795965203	7.075322671817733e-08	0.03117034910117514	0.23768969843034732	potato_late_blight	0.9648282130188334	other_leaf	0.03117034910117514	potato_early_blight	0.004000626830072542
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt202.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.8899981891591754	0.8954150358345272	9.349153664394551e-08	0.1045848545653374	0.5311030036160804	potato_late_blight	0.8899981891591754	other_leaf	0.1045848545653374	potato_early_blight	0.005414514454963529
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt204.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9148542815658985	0.9187565428988522	9.165579152171154e-08	0.08124335930196667	0.4429377413891641	potato_late_blight	0.9148542815658985	other_leaf	0.08124335930196667	potato_early_blight	0.003900200387526807
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt207.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9445560942530109	0.9451157574184972	3.1499335857511785e-10	0.054884242257592045	0.31360148481606087	potato_late_blight	0.9445560942530109	other_leaf	0.054884242257592045	potato_early_blight	0.0005596331857791977
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt212.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.8058283155984208	0.9084618153613806	2.2833575358697858e-06	0.09153590114762888	0.9088626301073592	potato_late_blight	0.8058283155984208	potato_early_blight	0.10207695834692508	other_leaf	0.09153590114762888
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt216.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.8782769287753083	0.8839083656188715	1.9034476796360525e-07	0.11609143536678565	0.5672407294608377	potato_late_blight	0.8782769287753083	other_leaf	0.11609143536678565	potato_early_blight	0.00562818295794424
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt218.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.905138910433329	0.907551095005553	3.513752485038799e-09	0.09244890140051795	0.46870830880676073	potato_late_blight	0.905138910433329	other_leaf	0.09244890140051795	potato_early_blight	0.002411925705074831
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt228.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9421721833204602	0.9435077731497576	3.2640420936154417e-09	0.056492223583483055	0.3279286037341802	potato_late_blight	0.9421721833204602	other_leaf	0.056492223583483055	potato_early_blight	0.0013354241308910953
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt242.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.8179288001164667	0.8266261854241718	1.3835735395134476e-05	0.17335997200352127	0.7356965971187202	potato_late_blight	0.8179288001164667	other_leaf	0.17335997200352127	potato_early_blight	0.008641932646122502
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt245.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.905611384464305	0.9072556682839636	2.9405536887811763e-08	0.09274430198246578	0.462926999522076	potato_late_blight	0.905611384464305	other_leaf	0.09274430198246578	potato_early_blight	0.001642920377362992
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt247.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9193004500091411	0.9211766581471961	1.817161436986089e-08	0.07882332354243796	0.4175109782771249	potato_late_blight	0.9193004500091411	other_leaf	0.07882332354243796	potato_early_blight	0.0018750004515027273
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt248.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.8267187349844088	0.8278558547665523	2.0783626248355247e-08	0.1721441236122737	0.6750549686897256	potato_late_blight	0.8267187349844088	other_leaf	0.1721441236122737	potato_early_blight	0.0011355488459891129
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt253.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.964481643221549	0.9652687014269232	4.096788416827108e-09	0.03473129416068755	0.22680348043831974	potato_late_blight	0.964481643221549	other_leaf	0.03473129416068755	potato_early_blight	0.0007868732222546863
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt259.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9012016619221127	0.9024844030520538	4.275370300999526e-09	0.09751559248879425	0.4750560088049831	potato_late_blight	0.9012016619221127	other_leaf	0.09751559248879425	potato_early_blight	0.0012824985285224372
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt263.jpg	disease	G5_preserve_focus_crop	potato	potato_late_blight	True	True	False	False	False	False	False	False	False	0.5029243126593383	0.5029243126593383	1.3765392146818413e-09	0.497075685886331	1.0017488094945222	potato_late_blight	0.5027912459225028	other_leaf	0.497075685886331	potato_early_blight	0.00013306032685162842
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt273.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.7542874006765924	0.7554574004184049	1.2778604870765616e-06	0.2445412098053858	0.815151897290606	potato_late_blight	0.7542874006765924	other_leaf	0.2445412098053858	potato_early_blight	0.0011698346577449805
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt287.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.6826928632777336	0.7178139495870492	5.3724942599858365e-09	0.28218604500507877	1.0607385201439146	potato_late_blight	0.6826928632777336	other_leaf	0.28218604500507877	potato_early_blight	0.03511929722771343
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt298.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.8225592112121946	0.8434314142894855	9.094376844887268e-10	0.15656858479752644	0.7671741902861624	potato_late_blight	0.8225592112121946	other_leaf	0.15656858479752644	potato_early_blight	0.020871346138234197
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt30.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.8974059278119186	0.9002051086327768	2.2942062168119524e-08	0.09979486840526723	0.4956932634271569	potato_late_blight	0.8974059278119186	other_leaf	0.09979486840526723	potato_early_blight	0.0027991311412551433
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt310.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.8297221800278366	0.857142285853849	1.999780429179065e-09	0.14285771197209235	0.7667844237343386	potato_late_blight	0.8297221800278366	other_leaf	0.14285771197209235	potato_early_blight	0.027419096656584086
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt311.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9163821818507702	0.9206922438371753	7.347161528708832e-07	0.07930702144389613	0.43932563654856344	potato_late_blight	0.9163821818507702	other_leaf	0.07930702144389613	potato_early_blight	0.004308688329697918
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt317.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9532379512991922	0.9627162892165615	1.0937775433508114e-06	0.03728261700260528	0.30656010398227757	potato_late_blight	0.9532379512991922	other_leaf	0.03728261700260528	potato_early_blight	0.009474208650033974
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt330.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9265819008467894	0.9327198770329987	1.935182569989039e-06	0.06727818775785795	0.4091021048152592	potato_late_blight	0.9265819008467894	other_leaf	0.06727818775785795	potato_early_blight	0.006132196633005711
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt337.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9380912463585509	0.9421607035780947	1.5449163176926002e-06	0.057836560438656766	0.356717040590721	potato_late_blight	0.9380912463585509	other_leaf	0.057836560438656766	potato_early_blight	0.004066297334047445
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt339.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.7936641146909345	0.794193909520416	8.138972962332441e-07	0.20580526879759414	0.7397590209930605	potato_late_blight	0.7936641146909345	other_leaf	0.20580526879759414	potato_early_blight	0.0005297812393882862
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt340.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.8746058442876687	0.876251369868097	8.825402375480939e-07	0.12374774643782517	0.5573334649711618	potato_late_blight	0.8746058442876687	other_leaf	0.12374774643782517	potato_early_blight	0.0016454715353016525
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt353.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9295260061357523	0.9466762379897027	8.002152620916495e-07	0.05332296037908372	0.4246320605544265	potato_late_blight	0.9295260061357523	other_leaf	0.05332296037908372	potato_early_blight	0.01709852070323971
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt363.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.7826853576711058	0.783024346430818	7.67821942798937e-11	0.2169756534652042	0.7588833071847687	potato_late_blight	0.7826853576711058	other_leaf	0.2169756534652042	potato_early_blight	0.00033898692916687354
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt365.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.91899229902043	0.9349288685345456	1.173355310835657e-06	0.0650699564706676	0.46432896670227786	potato_late_blight	0.91899229902043	other_leaf	0.0650699564706676	potato_early_blight	0.015867755579897367
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt375.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9350698369464535	0.9358683978940087	4.89943039372683e-07	0.06413108738779219	0.35294048725745375	potato_late_blight	0.9350698369464535	other_leaf	0.06413108738779219	potato_early_blight	0.0007980938203410793
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt378.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9263522597186518	0.9271670024696638	8.257765694949397e-07	0.07283214194364501	0.38587812626086215	potato_late_blight	0.9263522597186518	other_leaf	0.07283214194364501	potato_early_blight	0.0008141033232686935
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt380.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9320203524140034	0.9329294912996317	3.3519590096147836e-07	0.06707016456720442	0.36531162715676263	potato_late_blight	0.9320203524140034	other_leaf	0.06707016456720442	potato_early_blight	0.0009087845183243265
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt384.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9277013821548186	0.9433402097543256	1.7027692951147744e-06	0.05665808420890547	0.43002413654344	potato_late_blight	0.9277013821548186	other_leaf	0.05665808420890547	potato_early_blight	0.015509188002403343
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt39.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.8207781963361073	0.823209173154874	1.5938979421655457e-08	0.1767908107056341	0.6969396742792033	potato_late_blight	0.8207781963361073	other_leaf	0.1767908107056341	potato_early_blight	0.0024308238873180653
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt400.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9060687412578627	0.9099342553007619	1.6379300232147232e-05	0.09004920593973767	0.47295883525600296	potato_late_blight	0.9060687412578627	other_leaf	0.09004920593973767	potato_early_blight	0.0038653481991785432
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt408.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9396967733001647	0.9486965272779954	7.48342637370561e-07	0.05130255174806702	0.36542716466636943	potato_late_blight	0.9396967733001647	other_leaf	0.05130255174806702	potato_early_blight	0.008990861783046021
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt414.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9283166606895648	0.9370936934701878	2.1496085010324295e-06	0.06290295298454962	0.4107969393805178	potato_late_blight	0.9283166606895648	other_leaf	0.06290295298454962	potato_early_blight	0.008766537195834725
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt422.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9195001719173157	0.9314875769593942	1.2892573145700437e-06	0.06851059970313791	0.45299485344644774	potato_late_blight	0.9195001719173157	other_leaf	0.06851059970313791	potato_early_blight	0.01197398433447714
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt43.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.8817561178690893	0.8842807268995075	2.128783809930666e-08	0.1157192517594262	0.541908935894708	potato_late_blight	0.8817561178690893	other_leaf	0.1157192517594262	potato_early_blight	0.0025244074406452458
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt444.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.8274657701763701	0.8326651343744391	1.1680537648302937e-07	0.16733474808986037	0.6972186359493222	potato_late_blight	0.8274657701763701	other_leaf	0.16733474808986037	potato_early_blight	0.005190924770967467
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt448.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.8781168842098457	0.8818277800069974	2.819380675782276e-07	0.11817193639032744	0.5588428684128546	potato_late_blight	0.8781168842098457	other_leaf	0.11817193639032744	potato_early_blight	0.0036982628472446402
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt453.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.8639897781132131	0.8705028415799863	1.1363799575968954e-07	0.12949704081826757	0.6115268459307783	potato_late_blight	0.8639897781132131	other_leaf	0.12949704081826757	potato_early_blight	0.0065030711505256475
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt46.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.7995118687078069	0.8016186810395232	5.9558803737365697e-08	0.19838125746928703	0.7397851907399086	potato_late_blight	0.7995118687078069	other_leaf	0.19838125746928703	potato_early_blight	0.002106005558613966
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt474.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.6773079890824347	0.9215765466970005	4.792990109941875e-12	0.07842345329507382	1.1654518603963109	potato_late_blight	0.6773079890824347	potato_early_blight	0.24426855449046012	other_leaf	0.07842345329507382
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt49.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.8111889780312601	0.8199364906052533	1.0957868311846137e-06	0.1800623994366652	0.7501381414636609	potato_late_blight	0.8111889780312601	other_leaf	0.1800623994366652	potato_early_blight	0.008743782130533694
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt50.jpg	disease	G5_preserve_focus_crop	potato	potato_late_blight	True	True	False	False	False	False	False	False	False	0.4634156217849481	0.4634156217849481	4.3096190290741527e-10	0.5365843777799643	1.0048587124226727	other_leaf	0.5365843777799643	potato_late_blight	0.4625914513626508	potato_early_blight	0.0008235733622903679
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt502.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.8346353479507391	0.8456976621200113	1.3649388717016277e-07	0.15430217223458162	0.7056574692079131	potato_late_blight	0.8346353479507391	other_leaf	0.15430217223458162	potato_early_blight	0.011055218309073597
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt505.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.7743835310425387	0.8056615825880367	1.5221333601695275e-05	0.19432303351421404	0.9028450065781859	potato_late_blight	0.7743835310425387	other_leaf	0.19432303351421404	potato_early_blight	0.03113759904434211
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt507.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.7716884232509266	0.7773468675131057	1.0599230660469044e-07	0.22265301402801063	0.8133850140523069	potato_late_blight	0.7716884232509266	other_leaf	0.22265301402801063	potato_early_blight	0.0056512391384984165
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt514.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.9440772217639243	0.9671324378395264	1.4136551005870668e-08	0.03286754801853084	0.3657185687974168	potato_late_blight	0.9440772217639243	other_leaf	0.03286754801853084	potato_early_blight	0.023055153461275193
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt515.jpg	disease	G5_preserve_focus_crop	potato	potato_late_blight	True	True	False	False	False	False	False	False	False	0.6470463967510138	0.6470463967510138	1.067429025981142e-06	0.3529525355870509	0.9881165200567192	potato_late_blight	0.6407141126642849	other_leaf	0.3529525355870509	potato_early_blight	0.006327346872102029
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt518.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.8611617192331987	0.8756643719155061	1.316807878445081e-06	0.12433430967031131	0.648355425790993	potato_late_blight	0.8611617192331987	other_leaf	0.12433430967031131	potato_early_blight	0.014495538546269969
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt519.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.6818410188860339	0.7232553973699386	0.0004032481457169042	0.27631383060751197	1.0931146024356175	potato_late_blight	0.6818410188860339	other_leaf	0.27631383060751197	potato_early_blight	0.04021364426481797
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt529.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.8344607372224011	0.893966705438958	7.155743433418491e-07	0.10603257734708611	0.8039847735516064	potato_late_blight	0.8344607372224011	other_leaf	0.10603257734708611	potato_early_blight	0.059454795201350004
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt53.jpg	disease	G5_preserve_focus_crop	potato	potato_late_blight	True	True	False	False	False	False	False	False	False	0.5067057768045098	0.5067057768045098	2.590601099712978e-09	0.4932942206018674	1.0142353259316483	potato_late_blight	0.5052602749698651	other_leaf	0.4932942206018674	potato_early_blight	0.001438609211064031
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt533.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.8050309343509121	0.8985275875848318	0.00019473168084381656	0.10127761690307081	0.925935384114814	potato_late_blight	0.8050309343509121	other_leaf	0.10127761690307081	potato_early_blight	0.09089092063840047
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt539.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.852562582307712	0.8660883193414989	1.8249222006484793e-06	0.1339098509075822	0.6692621159177937	potato_late_blight	0.852562582307712	other_leaf	0.1339098509075822	potato_early_blight	0.013455576221174317
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt54.jpg	disease	G5_preserve_focus_crop	potato	potato_late_blight	True	True	False	False	False	False	False	False	False	0.5910095739646344	0.5910095739646344	3.990055409988069e-09	0.40899042204219715	1.1535628787545447	potato_late_blight	0.5595321766483484	other_leaf	0.40899042204219715	potato_early_blight	0.031457498134047475
potato	raw_photo-like	datasets\holdout_farmer_style\potato_late_blight\potato_late_bright_Lateblt542.jpg	disease	G7g_confident	potato	potato_late_blight	True	False	False	False	False	False	False	False	False	0.82670601449982	0.8439276108856213	1.3276001698198397e-06	0.15607106040638744	0.7469294650874193	potato_late_blight	0.82670601449982	other_leaf	0.15607106040638744	potato_early_blight	0.017134885651437816
